estate,item,family,country,region,human,model,signed_err_pp,modal_agree,n_survey,se95_pp,within_noise,noise_dist,abstained,mrsp_mae_pp,naive_mae_pp,region_mae_pp
wvs_heldout,Q35,religion/values,RO,Eastern Europe,0.232,0.405,17.3,1,1219,2.37,0,7.3,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,RS,Eastern Europe,0.2413,0.4133,17.2,1,1006,2.64,0,6.51,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,RU,Eastern Europe,0.3551,0.2881,-6.7,1,1767,2.23,0,3.0,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,SG,Southeast Asia,0.2174,0.2684,5.1,1,2010,1.8,0,2.83,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,SK,Eastern Europe,0.3751,0.2481,-12.7,1,1185,2.76,0,4.61,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,TH,Southeast Asia,0.3151,0.2621,-5.3,1,1423,2.41,0,2.2,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,TJ,Central Asia,0.4692,0.5312,6.2,0,1200,2.82,0,2.2,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,TN,Middle East/N. Africa,0.443,0.344,-9.9,1,1204,2.81,0,3.53,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,TR,Middle East/N. Africa,0.4327,0.3627,-7.0,1,2363,2.0,0,3.5,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,UA,Eastern Europe,0.3254,0.5004,17.5,0,1226,2.62,0,6.67,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,US,North America,0.1,0.105,0.5,1,2591,1.16,1,0.43,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,UY,Latin America,0.2146,0.2706,5.6,1,967,2.59,0,2.16,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,UZ,Central Asia,0.58,0.461,-11.9,0,1201,2.79,0,4.26,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,VE,Latin America,0.4143,0.5233,10.9,0,1190,2.8,0,3.89,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,VN,Southeast Asia,0.4708,0.4838,1.3,1,1200,2.82,1,0.46,0,8.64,13.33,8.81
wvs_heldout,Q35,religion/values,ZW,Sub-Saharan Africa,0.6774,0.5464,-13.1,1,1210,2.63,0,4.97,0,8.64,13.33,8.81
wvs_heldout,Q37,other,AD,Western Europe,0.1559,0.3079,15.2,1,994,2.26,0,6.74,0,12.93,20.09,12.73
wvs_heldout,Q37,other,AM,Central Asia,0.4614,0.4454,-1.6,1,1209,2.81,1,0.57,0,12.93,20.09,12.73
wvs_heldout,Q37,other,AR,Latin America,0.1769,0.4179,24.1,1,948,2.43,0,9.92,0,12.93,20.09,12.73
wvs_heldout,Q37,other,AU,Oceania,0.1187,0.0807,-3.8,1,1796,1.5,0,2.54,0,12.93,20.09,12.73
wvs_heldout,Q37,other,BD,South Asia,0.9162,0.7662,-15.0,1,1169,1.59,0,9.44,0,12.93,20.09,12.73
wvs_heldout,Q37,other,BO,Latin America,0.5891,0.6711,8.2,1,2032,2.14,0,3.83,0,12.93,20.09,12.73
wvs_heldout,Q37,other,BR,Latin America,0.3276,0.4076,8.0,1,1709,2.23,0,3.6,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CA,North America,0.1118,0.1008,-1.1,1,4018,0.97,0,1.13,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CL,Latin America,0.3587,0.1777,-18.1,1,953,3.05,0,5.94,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CN,East Asia,0.7501,0.7301,-2.0,1,3028,1.54,0,1.3,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CO,Latin America,0.4658,0.4808,1.5,1,1520,2.51,1,0.6,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CY,Western Europe,0.536,0.261,-27.5,0,974,3.13,0,8.78,0,12.93,20.09,12.73
wvs_heldout,Q37,other,CZ,Eastern Europe,0.2855,0.3685,8.3,1,1190,2.57,0,3.23,0,12.93,20.09,12.73
wvs_heldout,Q37,other,DE,Western Europe,0.2339,0.1479,-8.6,1,1505,2.14,0,4.02,0,12.93,20.09,12.73
wvs_heldout,Q37,other,EC,Latin America,0.5088,0.6368,12.8,1,1187,2.84,0,4.5,0,12.93,20.09,12.73
wvs_heldout,Q37,other,EG,Middle East/N. Africa,0.665,0.772,10.7,1,1179,2.69,0,3.97,0,12.93,20.09,12.73
wvs_heldout,Q37,other,ET,Sub-Saharan Africa,0.7857,0.8427,5.7,1,1227,2.3,0,2.48,0,12.93,20.09,12.73
wvs_heldout,Q37,other,GB,Western Europe,0.1492,0.1112,-3.8,1,2579,1.38,0,2.76,0,12.93,20.09,12.73
wvs_heldout,Q37,other,GR,Western Europe,0.4125,0.2975,-11.5,1,1192,2.79,0,4.11,0,12.93,20.09,12.73
wvs_heldout,Q37,other,GT,Latin America,0.2213,0.6933,47.2,0,1229,2.32,0,20.34,0,12.93,20.09,12.73
wvs_heldout,Q37,other,HK,East Asia,0.3826,0.5326,15.0,0,2071,2.09,0,7.17,0,12.93,20.09,12.73
wvs_heldout,Q37,other,ID,Southeast Asia,0.7519,0.6289,-12.3,1,3188,1.5,0,8.2,0,12.93,20.09,12.73
wvs_heldout,Q37,other,IN,South Asia,0.7227,0.7107,-1.2,1,1623,2.18,1,0.55,0,12.93,20.09,12.73
wvs_heldout,Q37,other,IQ,Middle East/N. Africa,0.85,0.674,-17.6,1,1193,2.03,0,8.69,0,12.93,20.09,12.73
wvs_heldout,Q37,other,IR,Middle East/N. Africa,0.6727,0.5627,-11.0,1,1497,2.38,0,4.63,0,12.93,20.09,12.73
wvs_heldout,Q37,other,JO,Middle East/N. Africa,0.8372,0.6982,-13.9,1,1198,2.09,0,6.65,0,12.93,20.09,12.73
wvs_heldout,Q37,other,JP,East Asia,0.285,0.319,3.4,1,1284,2.47,0,1.38,0,12.93,20.09,12.73
wvs_heldout,Q37,other,KE,Sub-Saharan Africa,0.6984,0.7914,9.3,1,1257,2.54,0,3.67,0,12.93,20.09,12.73
wvs_heldout,Q37,other,KG,Central Asia,0.8187,0.5357,-28.3,1,1189,2.19,0,12.92,0,12.93,20.09,12.73
wvs_heldout,Q37,other,KR,East Asia,0.5213,0.2943,-22.7,0,1245,2.77,0,8.18,0,12.93,20.09,12.73
wvs_heldout,Q37,other,KZ,Central Asia,0.5048,0.6508,14.6,1,1238,2.79,0,5.24,0,12.93,20.09,12.73
wvs_heldout,Q37,other,LB,Middle East/N. Africa,0.6308,0.7438,11.3,1,1200,2.73,0,4.14,0,12.93,20.09,12.73
wvs_heldout,Q37,other,LY,Middle East/N. Africa,0.8126,0.4486,-36.4,0,1189,2.22,0,16.41,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MA,Middle East/N. Africa,0.5417,0.6017,6.0,1,1200,2.82,0,2.13,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MM,Southeast Asia,0.83,0.708,-12.2,1,1200,2.13,0,5.74,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MN,East Asia,0.5983,0.7783,18.0,1,1638,2.37,0,7.58,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MV,South Asia,0.5804,0.6004,2.0,1,1035,3.01,1,0.67,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MX,Latin America,0.3329,0.4819,14.9,1,1725,2.22,0,6.7,0,12.93,20.09,12.73
wvs_heldout,Q37,other,MY,Southeast Asia,0.5324,0.5504,1.8,1,1313,2.7,1,0.67,0,12.93,20.09,12.73
wvs_heldout,Q37,other,NG,Sub-Saharan Africa,0.76,0.747,-1.3,1,1228,2.39,1,0.54,0,12.93,20.09,12.73
wvs_heldout,Q37,other,NI,Latin America,0.5928,0.6978,10.5,1,1200,2.78,0,3.78,0,12.93,20.09,12.73
wvs_heldout,Q37,other,NL,Western Europe,0.0325,0.1205,8.8,1,2031,0.77,0,11.41,0,12.93,20.09,12.73
wvs_heldout,Q37,other,NZ,Oceania,0.0536,0.1156,6.2,1,997,1.4,0,4.43,0,12.93,20.09,12.73
wvs_heldout,Q37,other,PE,Latin America,0.3468,0.4588,11.2,1,1360,2.53,0,4.43,0,12.93,20.09,12.73
wvs_heldout,Q37,other,PH,Southeast Asia,0.8237,0.7537,-7.0,1,1200,2.16,0,3.25,0,12.93,20.09,12.73
wvs_heldout,Q37,other,PK,South Asia,0.8021,0.8481,4.6,1,1970,1.76,0,2.61,0,12.93,20.09,12.73
wvs_heldout,Q37,other,PR,Latin America,0.3454,0.2984,-4.7,1,1111,2.8,0,1.68,0,12.93,20.09,12.73
wvs_heldout,Q37,other,RO,Eastern Europe,0.4666,0.4996,3.3,1,1215,2.81,0,1.18,0,12.93,20.09,12.73
wvs_heldout,Q37,other,RS,Eastern Europe,0.4539,0.5849,13.1,0,1012,3.07,0,4.27,0,12.93,20.09,12.73
wvs_heldout,Q37,other,RU,Eastern Europe,0.4345,0.4185,-1.6,1,1763,2.31,1,0.69,0,12.93,20.09,12.73
wvs_heldout,Q37,other,SG,Southeast Asia,0.4848,0.3838,-10.1,1,2005,2.19,0,4.62,0,12.93,20.09,12.73
wvs_heldout,Q37,other,SK,Eastern Europe,0.3241,0.6181,29.4,0,1188,2.66,0,11.05,0,12.93,20.09,12.73
wvs_heldout,Q37,other,TH,Southeast Asia,0.474,0.533,5.9,0,1426,2.59,0,2.28,0,12.93,20.09,12.73
wvs_heldout,Q37,other,TJ,Central Asia,0.8858,0.6168,-26.9,1,1200,1.8,0,14.95,0,12.93,20.09,12.73
wvs_heldout,Q37,other,TN,Middle East/N. Africa,0.7037,0.5517,-15.2,1,1201,2.58,0,5.89,0,12.93,20.09,12.73
wvs_heldout,Q37,other,TR,Middle East/N. Africa,0.5114,0.4514,-6.0,0,2361,2.02,0,2.98,0,12.93,20.09,12.73
wvs_heldout,Q37,other,UA,Eastern Europe,0.3295,0.7075,37.8,0,1223,2.63,0,14.35,0,12.93,20.09,12.73
wvs_heldout,Q37,other,US,North America,0.1091,0.0861,-2.3,1,2575,1.2,0,1.91,0,12.93,20.09,12.73
wvs_heldout,Q37,other,UY,Latin America,0.2931,0.3191,2.6,1,976,2.86,1,0.91,0,12.93,20.09,12.73
wvs_heldout,Q37,other,UZ,Central Asia,0.7541,0.6001,-15.4,1,1225,2.41,0,6.39,0,12.93,20.09,12.73
wvs_heldout,Q37,other,VE,Latin America,0.4798,0.5308,5.1,0,1190,2.84,0,1.8,0,12.93,20.09,12.73
wvs_heldout,Q37,other,VN,Southeast Asia,0.7283,0.7303,0.2,1,1200,2.52,1,0.08,0,12.93,20.09,12.73
wvs_heldout,Q37,other,ZW,Sub-Saharan Africa,0.8644,0.8424,-2.2,1,1213,1.93,0,1.14,0,12.93,20.09,12.73
wvs_heldout,Q47,other,AD,Western Europe,0.8287,0.7077,-12.1,1,1004,2.33,0,5.19,0,9.02,9.14,9.46
wvs_heldout,Q47,other,AM,Central Asia,0.3852,0.6232,23.8,0,1222,2.73,0,8.72,0,9.02,9.14,9.46
wvs_heldout,Q47,other,AR,Latin America,0.6683,0.7053,3.7,1,1001,2.92,0,1.27,0,9.02,9.14,9.46
wvs_heldout,Q47,other,AU,Oceania,0.7353,0.6543,-8.1,1,1796,2.04,0,3.97,0,9.02,9.14,9.46
wvs_heldout,Q47,other,BD,South Asia,0.5567,0.6377,8.1,1,1200,2.81,0,2.88,0,9.02,9.14,9.46
wvs_heldout,Q47,other,BO,Latin America,0.4748,0.6818,20.7,0,2066,2.15,0,9.61,0,9.02,9.14,9.46
wvs_heldout,Q47,other,BR,Latin America,0.649,0.693,4.4,1,1757,2.23,0,1.97,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CA,North America,0.6862,0.6992,1.3,1,4018,1.43,1,0.91,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CL,Latin America,0.7137,0.7237,1.0,1,999,2.8,1,0.36,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CN,East Asia,0.6114,0.5134,-9.8,1,3033,1.73,0,5.65,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CO,Latin America,0.7434,0.7844,4.1,1,1520,2.2,0,1.87,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CY,Western Europe,0.7811,0.7351,-4.6,1,999,2.56,0,1.79,0,9.02,9.14,9.46
wvs_heldout,Q47,other,CZ,Eastern Europe,0.6495,0.5785,-7.1,1,1199,2.7,0,2.63,0,9.02,9.14,9.46
wvs_heldout,Q47,other,DE,Western Europe,0.6492,0.7562,10.7,1,1525,2.4,0,4.47,0,9.02,9.14,9.46
wvs_heldout,Q47,other,EC,Latin America,0.7048,0.6688,-3.6,1,1199,2.58,0,1.39,0,9.02,9.14,9.46
wvs_heldout,Q47,other,EG,Middle East/N. Africa,0.5925,0.6555,6.3,1,1200,2.78,0,2.27,0,9.02,9.14,9.46
wvs_heldout,Q47,other,ET,Sub-Saharan Africa,0.8666,0.6326,-23.4,1,1229,1.9,0,12.31,0,9.02,9.14,9.46
wvs_heldout,Q47,other,GB,Western Europe,0.6944,0.7124,1.8,1,447,4.27,1,0.42,0,9.02,9.14,9.46
wvs_heldout,Q47,other,GR,Western Europe,0.7941,0.6981,-9.6,1,1196,2.29,0,4.19,0,9.02,9.14,9.46
wvs_heldout,Q47,other,GT,Latin America,0.7632,0.6342,-12.9,1,1229,2.38,0,5.43,0,9.02,9.14,9.46
wvs_heldout,Q47,other,HK,East Asia,0.4496,0.6866,23.7,0,2075,2.14,0,11.07,0,9.02,9.14,9.46
wvs_heldout,Q47,other,ID,Southeast Asia,0.703,0.646,-5.7,1,3200,1.58,0,3.6,0,9.02,9.14,9.46
wvs_heldout,Q47,other,IN,South Asia,0.6657,0.6527,-1.3,1,1691,2.25,1,0.58,0,9.02,9.14,9.46
wvs_heldout,Q47,other,IQ,Middle East/N. Africa,0.5817,0.6627,8.1,1,1200,2.79,0,2.9,0,9.02,9.14,9.46
wvs_heldout,Q47,other,IR,Middle East/N. Africa,0.6756,0.7396,6.4,1,1498,2.37,0,2.7,0,9.02,9.14,9.46
wvs_heldout,Q47,other,JO,Middle East/N. Africa,0.8078,0.6808,-12.7,1,1202,2.23,0,5.7,0,9.02,9.14,9.46
wvs_heldout,Q47,other,JP,East Asia,0.5168,0.7288,21.2,1,1341,2.67,0,7.93,0,9.02,9.14,9.46
wvs_heldout,Q47,other,KE,Sub-Saharan Africa,0.7878,0.7108,-7.7,1,1256,2.26,0,3.41,0,9.02,9.14,9.46
wvs_heldout,Q47,other,KG,Central Asia,0.754,0.606,-14.8,1,1200,2.44,0,6.07,0,9.02,9.14,9.46
wvs_heldout,Q47,other,KR,East Asia,0.9036,0.5806,-32.3,1,1245,1.64,0,19.7,0,9.02,9.14,9.46
wvs_heldout,Q47,other,KZ,Central Asia,0.6189,0.6359,1.7,1,1262,2.68,1,0.63,0,9.02,9.14,9.46
wvs_heldout,Q47,other,LB,Middle East/N. Africa,0.7175,0.5265,-19.1,1,1200,2.55,0,7.5,0,9.02,9.14,9.46
wvs_heldout,Q47,other,LY,Middle East/N. Africa,0.8759,0.6529,-22.3,1,1196,1.87,0,11.93,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MA,Middle East/N. Africa,0.5783,0.6273,4.9,1,1200,2.79,0,1.75,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MM,Southeast Asia,0.5883,0.5963,0.8,1,1200,2.78,1,0.29,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MN,East Asia,0.5975,0.6755,7.8,1,1638,2.37,0,3.28,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MV,South Asia,0.6338,0.6158,-1.8,1,1037,2.93,1,0.61,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MX,Latin America,0.6993,0.7723,7.3,1,1739,2.16,0,3.39,0,9.02,9.14,9.46
wvs_heldout,Q47,other,MY,Southeast Asia,0.6771,0.5801,-9.7,1,1313,2.53,0,3.84,0,9.02,9.14,9.46
wvs_heldout,Q47,other,NG,Sub-Saharan Africa,0.8156,0.7366,-7.9,1,1235,2.16,0,3.65,0,9.02,9.14,9.46
wvs_heldout,Q47,other,NI,Latin America,0.6526,0.6426,-1.0,1,1200,2.69,1,0.37,0,9.02,9.14,9.46
wvs_heldout,Q47,other,NL,Western Europe,0.6649,0.7669,10.2,1,2065,2.04,0,5.01,0,9.02,9.14,9.46
wvs_heldout,Q47,other,NZ,Oceania,0.7442,0.7092,-3.5,1,1017,2.68,0,1.31,0,9.02,9.14,9.46
wvs_heldout,Q47,other,PE,Latin America,0.5671,0.7941,22.7,1,1400,2.6,0,8.75,0,9.02,9.14,9.46
wvs_heldout,Q47,other,PH,Southeast Asia,0.5075,0.6145,10.7,1,1200,2.83,0,3.78,0,9.02,9.14,9.46
wvs_heldout,Q47,other,PK,South Asia,0.692,0.682,-1.0,1,1993,2.03,1,0.49,0,9.02,9.14,9.46
wvs_heldout,Q47,other,PR,Latin America,0.6628,0.7448,8.2,1,1126,2.76,0,2.97,0,9.02,9.14,9.46
wvs_heldout,Q47,other,RO,Eastern Europe,0.6755,0.6385,-3.7,1,1252,2.59,0,1.43,0,9.02,9.14,9.46
wvs_heldout,Q47,other,RS,Eastern Europe,0.5605,0.6235,6.3,1,1045,3.01,0,2.09,0,9.02,9.14,9.46
wvs_heldout,Q47,other,RU,Eastern Europe,0.5153,0.7243,20.9,1,1804,2.31,0,9.06,0,9.02,9.14,9.46
wvs_heldout,Q47,other,SG,Southeast Asia,0.7184,0.6544,-6.4,1,2012,1.97,0,3.26,0,9.02,9.14,9.46
wvs_heldout,Q47,other,SK,Eastern Europe,0.5379,0.4999,-3.8,0,1198,2.82,0,1.35,0,9.02,9.14,9.46
wvs_heldout,Q47,other,TH,Southeast Asia,0.7165,0.6745,-4.2,1,1497,2.28,0,1.84,0,9.02,9.14,9.46
wvs_heldout,Q47,other,TJ,Central Asia,0.7233,0.6793,-4.4,1,1200,2.53,0,1.74,0,9.02,9.14,9.46
wvs_heldout,Q47,other,TN,Middle East/N. Africa,0.4921,0.5371,4.5,0,1206,2.82,0,1.59,0,9.02,9.14,9.46
wvs_heldout,Q47,other,TR,Middle East/N. Africa,0.7264,0.7074,-1.9,1,2406,1.78,0,1.07,0,9.02,9.14,9.46
wvs_heldout,Q47,other,UA,Eastern Europe,0.4594,0.6864,22.7,0,1279,2.73,0,8.31,0,9.02,9.14,9.46
wvs_heldout,Q47,other,US,North America,0.7196,0.7776,5.8,1,2587,1.73,0,3.35,0,9.02,9.14,9.46
wvs_heldout,Q47,other,UY,Latin America,0.8018,0.7398,-6.2,1,1000,2.47,0,2.51,0,9.02,9.14,9.46
wvs_heldout,Q47,other,UZ,Central Asia,0.7614,0.6184,-14.3,1,1246,2.37,0,6.04,0,9.02,9.14,9.46
wvs_heldout,Q47,other,VE,Latin America,0.7529,0.7479,-0.5,1,1190,2.45,1,0.2,0,9.02,9.14,9.46
wvs_heldout,Q47,other,VN,Southeast Asia,0.6375,0.6745,3.7,1,1200,2.72,0,1.36,0,9.02,9.14,9.46
wvs_heldout,Q47,other,ZW,Sub-Saharan Africa,0.3876,0.6926,30.5,0,1214,2.74,0,11.13,0,9.02,9.14,9.46
wvs_heldout,Q49,other,AD,Western Europe,0.8822,0.7702,-11.2,1,1002,2.0,0,5.61,0,9.43,10.09,7.99
wvs_heldout,Q49,other,AM,Central Asia,0.6023,0.7653,16.3,1,1220,2.75,0,5.94,0,9.43,10.09,7.99
wvs_heldout,Q49,other,AR,Latin America,0.8812,0.7912,-9.0,1,1003,2.0,0,4.49,0,9.43,10.09,7.99
wvs_heldout,Q49,other,AU,Oceania,0.8394,0.8204,-1.9,1,1797,1.7,0,1.12,0,9.43,10.09,7.99
wvs_heldout,Q49,other,BD,South Asia,0.8958,0.6798,-21.6,1,1200,1.73,0,12.5,0,9.43,10.09,7.99
wvs_heldout,Q49,other,BO,Latin America,0.8017,0.7767,-2.5,1,2058,1.72,0,1.45,0,9.43,10.09,7.99
wvs_heldout,Q49,other,BR,Latin America,0.783,0.802,1.9,1,1754,1.93,1,0.98,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CA,North America,0.8103,0.8433,3.3,1,4018,1.21,0,2.72,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CL,Latin America,0.7479,0.8389,9.1,1,991,2.7,0,3.37,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CN,East Asia,0.8217,0.7867,-3.5,1,3024,1.36,0,2.57,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CO,Latin America,0.8691,0.8371,-3.2,1,1520,1.7,0,1.89,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CY,Western Europe,0.7337,0.7877,5.4,1,996,2.75,0,1.97,0,9.43,10.09,7.99
wvs_heldout,Q49,other,CZ,Eastern Europe,0.7782,0.7672,-1.1,1,1200,2.35,1,0.47,0,9.43,10.09,7.99
wvs_heldout,Q49,other,DE,Western Europe,0.8864,0.8124,-7.4,1,1523,1.59,0,4.64,0,9.43,10.09,7.99
wvs_heldout,Q49,other,EC,Latin America,0.8247,0.7787,-4.6,1,1198,2.15,0,2.14,0,9.43,10.09,7.99
wvs_heldout,Q49,other,EG,Middle East/N. Africa,0.543,0.677,13.4,1,1197,2.82,0,4.75,0,9.43,10.09,7.99
wvs_heldout,Q49,other,ET,Sub-Saharan Africa,0.5037,0.7687,26.5,1,1229,2.8,0,9.48,0,9.43,10.09,7.99
wvs_heldout,Q49,other,GB,Western Europe,0.8494,0.8334,-1.6,1,2594,1.38,0,1.16,0,9.43,10.09,7.99
wvs_heldout,Q49,other,GR,Western Europe,0.6502,0.8192,16.9,1,1200,2.7,0,6.26,0,9.43,10.09,7.99
wvs_heldout,Q49,other,GT,Latin America,0.8088,0.5508,-25.8,1,1229,2.2,0,11.73,0,9.43,10.09,7.99
wvs_heldout,Q49,other,HK,East Asia,0.7407,0.8547,11.4,1,2074,1.89,0,6.04,0,9.43,10.09,7.99
wvs_heldout,Q49,other,ID,Southeast Asia,0.7942,0.7662,-2.8,1,3196,1.4,0,2.0,0,9.43,10.09,7.99
wvs_heldout,Q49,other,IN,South Asia,0.7793,0.7023,-7.7,1,1688,1.98,0,3.89,0,9.43,10.09,7.99
wvs_heldout,Q49,other,IQ,Middle East/N. Africa,0.1508,0.6068,45.6,0,1200,2.02,0,22.52,0,9.43,10.09,7.99
wvs_heldout,Q49,other,IR,Middle East/N. Africa,0.6081,0.8301,22.2,1,1498,2.47,0,8.98,0,9.43,10.09,7.99
wvs_heldout,Q49,other,JO,Middle East/N. Africa,0.6999,0.6269,-7.3,1,1203,2.59,0,2.82,0,9.43,10.09,7.99
wvs_heldout,Q49,other,JP,East Asia,0.7564,0.8064,5.0,1,1330,2.31,0,2.17,0,9.43,10.09,7.99
wvs_heldout,Q49,other,KE,Sub-Saharan Africa,0.5476,0.6786,13.1,1,1256,2.75,0,4.76,0,9.43,10.09,7.99
wvs_heldout,Q49,other,KG,Central Asia,0.81,0.779,-3.1,1,1198,2.22,0,1.4,0,9.43,10.09,7.99
wvs_heldout,Q49,other,KR,East Asia,0.8434,0.8864,4.3,1,1245,2.02,0,2.13,0,9.43,10.09,7.99
wvs_heldout,Q49,other,KZ,Central Asia,0.7161,0.6601,-5.6,1,1261,2.49,0,2.25,0,9.43,10.09,7.99
wvs_heldout,Q49,other,LB,Middle East/N. Africa,0.8908,0.7398,-15.1,1,1200,1.76,0,8.56,0,9.43,10.09,7.99
wvs_heldout,Q49,other,LY,Middle East/N. Africa,0.8254,0.7504,-7.5,1,1167,2.18,0,3.44,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MA,Middle East/N. Africa,0.7425,0.6985,-4.4,1,1200,2.47,0,1.78,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MM,Southeast Asia,0.7175,0.7815,6.4,1,1200,2.55,0,2.51,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MN,East Asia,0.7129,0.7789,6.6,1,1638,2.19,0,3.01,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MV,South Asia,0.7911,0.7741,-1.7,1,1037,2.47,1,0.69,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MX,Latin America,0.8744,0.7804,-9.4,1,1740,1.56,0,6.04,0,9.43,10.09,7.99
wvs_heldout,Q49,other,MY,Southeast Asia,0.8058,0.7148,-9.1,1,1313,2.14,0,4.25,0,9.43,10.09,7.99
wvs_heldout,Q49,other,NG,Sub-Saharan Africa,0.5026,0.6566,15.4,1,1236,2.79,0,5.52,0,9.43,10.09,7.99
wvs_heldout,Q49,other,NI,Latin America,0.8285,0.7815,-4.7,1,1200,2.13,0,2.2,0,9.43,10.09,7.99
wvs_heldout,Q49,other,NL,Western Europe,0.9113,0.8883,-2.3,1,2063,1.23,0,1.87,0,9.43,10.09,7.99
wvs_heldout,Q49,other,NZ,Oceania,0.8547,0.8477,-0.7,1,1025,2.16,1,0.32,0,9.43,10.09,7.99
wvs_heldout,Q49,other,PE,Latin America,0.8796,0.7856,-9.4,1,1396,1.71,0,5.51,0,9.43,10.09,7.99
wvs_heldout,Q49,other,PH,Southeast Asia,0.7634,0.6994,-6.4,1,1200,2.4,0,2.66,0,9.43,10.09,7.99
wvs_heldout,Q49,other,PK,South Asia,0.7737,0.5047,-26.9,1,1984,1.84,0,14.61,0,9.43,10.09,7.99
wvs_heldout,Q49,other,PR,Latin America,0.8875,0.8135,-7.4,1,1122,1.85,0,4.0,0,9.43,10.09,7.99
wvs_heldout,Q49,other,RO,Eastern Europe,0.7566,0.6356,-12.1,1,1247,2.38,0,5.08,0,9.43,10.09,7.99
wvs_heldout,Q49,other,RS,Eastern Europe,0.7003,0.7393,3.9,1,1034,2.79,0,1.4,0,9.43,10.09,7.99
wvs_heldout,Q49,other,RU,Eastern Europe,0.6863,0.6513,-3.5,1,1795,2.15,0,1.63,0,9.43,10.09,7.99
wvs_heldout,Q49,other,SG,Southeast Asia,0.7928,0.9038,11.1,1,2009,1.77,0,6.26,0,9.43,10.09,7.99
wvs_heldout,Q49,other,SK,Eastern Europe,0.7534,0.6254,-12.8,1,1200,2.44,0,5.25,0,9.43,10.09,7.99
wvs_heldout,Q49,other,TH,Southeast Asia,0.6756,0.7716,9.6,1,1495,2.37,0,4.05,0,9.43,10.09,7.99
wvs_heldout,Q49,other,TJ,Central Asia,0.8833,0.6903,-19.3,1,1200,1.82,0,10.62,0,9.43,10.09,7.99
wvs_heldout,Q49,other,TN,Middle East/N. Africa,0.4842,0.7912,30.7,0,1207,2.82,0,10.89,0,9.43,10.09,7.99
wvs_heldout,Q49,other,TR,Middle East/N. Africa,0.7105,0.7775,6.7,1,2405,1.81,0,3.7,0,9.43,10.09,7.99
wvs_heldout,Q49,other,UA,Eastern Europe,0.6213,0.7493,12.8,1,1264,2.67,0,4.79,0,9.43,10.09,7.99
wvs_heldout,Q49,other,US,North America,0.8002,0.8542,5.4,1,2583,1.54,0,3.5,0,9.43,10.09,7.99
wvs_heldout,Q49,other,UY,Latin America,0.9067,0.8197,-8.7,1,999,1.8,0,4.82,0,9.43,10.09,7.99
wvs_heldout,Q49,other,UZ,Central Asia,0.6941,0.7341,4.0,1,1144,2.67,0,1.5,0,9.43,10.09,7.99
wvs_heldout,Q49,other,VE,Latin America,0.7403,0.8043,6.4,1,1190,2.49,0,2.57,0,9.43,10.09,7.99
wvs_heldout,Q49,other,VN,Southeast Asia,0.9342,0.7342,-20.0,1,1200,1.4,0,14.26,0,9.43,10.09,7.99
wvs_heldout,Q49,other,ZW,Sub-Saharan Africa,0.3884,0.7254,33.7,0,1214,2.74,0,12.29,0,9.43,10.09,7.99
